family,organism,fasta_path,uniprot_accession,reference_gene_symbol,gene_id,gene_symbol,gene_name,transcript_id,transcript_name,seqid,strand,exon_number,exon_start,exon_end,exon_length
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766550.1,XR_009766550.1,NC_064600.1,+,4,461452,461885,434
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766550.1,XR_009766550.1,NC_064600.1,+,5,462386,462461,76
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766550.1,XR_009766550.1,NC_064600.1,+,6,463284,465514,2231
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766550.1,XR_009766550.1,NC_064600.1,+,7,465627,467046,1420
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766550.1,XR_009766550.1,NC_064600.1,+,8,467248,469765,2518
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766565.1,XR_009766565.1,NC_064600.1,+,1,455525,455652,128
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766565.1,XR_009766565.1,NC_064600.1,+,2,459072,459316,245
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766565.1,XR_009766565.1,NC_064600.1,+,3,460594,461368,775
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766565.1,XR_009766565.1,NC_064600.1,+,4,461452,461885,434
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766565.1,XR_009766565.1,NC_064600.1,+,5,462386,462461,76
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766565.1,XR_009766565.1,NC_064600.1,+,6,463284,465514,2231
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766565.1,XR_009766565.1,NC_064600.1,+,7,465627,467046,1420
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XR_009766565.1,XR_009766565.1,NC_064600.1,+,8,467248,469765,2518
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XM_061662137.1,XM_061662137.1,NC_064600.1,+,1,455524,459316,3793
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XM_061662137.1,XM_061662137.1,NC_064600.1,+,2,460594,461368,775
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XM_061662137.1,XM_061662137.1,NC_064600.1,+,3,461452,461885,434
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XM_061662137.1,XM_061662137.1,NC_064600.1,+,4,462386,462461,76
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XM_061662137.1,XM_061662137.1,NC_064600.1,+,5,463284,465514,2231
innexin,Anopheles gambiae,project/data/references/innexins/Anopheles_gambiae/shakB__Q7PXN1.fasta,Q7PXN1,shakB,gene-LOC1272246,LOC1272246,protein retinal degeneration B,rna-XM_061662137.1,XM_061662137.1,NC_064600.1,+,6,465627,469765,4139
innexin,Caenorhabditis briggsae,project/data/references/innexins/Caenorhabditis_briggsae/inx-19__A8WVX4.fasta,A8WVX4,inx-19,gene-CBG_03987,Cbr-inx-19,Cbr-inx-19,rna-XM_045244287.1,XM_045244287.1,NC_013489.2,+,1,4663327,4663717,391
innexin,Caenorhabditis briggsae,project/data/references/innexins/Caenorhabditis_briggsae/inx-19__A8WVX4.fasta,A8WVX4,inx-19,gene-CBG_03987,Cbr-inx-19,Cbr-inx-19,rna-XM_045244287.1,XM_045244287.1,NC_013489.2,+,2,4664013,4664086,74
innexin,Caenorhabditis briggsae,project/data/references/innexins/Caenorhabditis_briggsae/inx-19__A8WVX4.fasta,A8WVX4,inx-19,gene-CBG_03987,Cbr-inx-19,Cbr-inx-19,rna-XM_045244287.1,XM_045244287.1,NC_013489.2,+,3,4664132,4664368,237
innexin,Caenorhabditis briggsae,project/data/references/innexins/Caenorhabditis_briggsae/inx-19__A8WVX4.fasta,A8WVX4,inx-19,gene-CBG_03987,Cbr-inx-19,Cbr-inx-19,rna-XM_045244287.1,XM_045244287.1,NC_013489.2,+,4,4664419,4664829,411
innexin,Caenorhabditis briggsae,project/data/references/innexins/Caenorhabditis_briggsae/inx-19__A8WVX4.fasta,A8WVX4,inx-19,gene-CBG_03987,Cbr-inx-19,Cbr-inx-19,rna-XM_045244287.1,XM_045244287.1,NC_013489.2,+,5,4664873,4665079,207
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/eat-5__Q27295.fasta,Q27295,eat-5,gene-CELE_F13G3.8,eat-5,eat-5,rna-NM_059667.8,NM_059667.8,NC_003279.8,-,1,7308643,7308823,181
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/eat-5__Q27295.fasta,Q27295,eat-5,gene-CELE_F13G3.8,eat-5,eat-5,rna-NM_059667.8,NM_059667.8,NC_003279.8,-,2,7308896,7308972,77
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/eat-5__Q27295.fasta,Q27295,eat-5,gene-CELE_F13G3.8,eat-5,eat-5,rna-NM_059667.8,NM_059667.8,NC_003279.8,-,3,7309025,7309157,133
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/eat-5__Q27295.fasta,Q27295,eat-5,gene-CELE_F13G3.8,eat-5,eat-5,rna-NM_059667.8,NM_059667.8,NC_003279.8,-,4,7309268,7309360,93
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/eat-5__Q27295.fasta,Q27295,eat-5,gene-CELE_F13G3.8,eat-5,eat-5,rna-NM_059667.8,NM_059667.8,NC_003279.8,-,5,7309539,7309633,95
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/eat-5__Q27295.fasta,Q27295,eat-5,gene-CELE_F13G3.8,eat-5,eat-5,rna-NM_059667.8,NM_059667.8,NC_003279.8,-,6,7310024,7310204,181
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/eat-5__Q27295.fasta,Q27295,eat-5,gene-CELE_F13G3.8,eat-5,eat-5,rna-NM_059667.8,NM_059667.8,NC_003279.8,-,7,7310328,7310470,143
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/eat-5__Q27295.fasta,Q27295,eat-5,gene-CELE_F13G3.8,eat-5,eat-5,rna-NM_059667.8,NM_059667.8,NC_003279.8,-,8,7310819,7311082,264
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/eat-5__Q27295.fasta,Q27295,eat-5,gene-CELE_F13G3.8,eat-5,eat-5,rna-NM_059667.8,NM_059667.8,NC_003279.8,-,9,7311567,7311915,349
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,1,81193,81272,80
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,2,81885,81963,79
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,3,82016,82137,122
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,4,82586,82676,91
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,5,83181,83420,240
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,6,84190,84313,124
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,7,84388,84567,180
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,8,84614,84738,125
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,9,84836,84985,150
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,10,86824,86904,81
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,11,87034,87223,190
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,12,87520,87734,215
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,13,88268,88500,233
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,14,88566,88706,141
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,15,89372,89584,213
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306236.4,NM_001306236.4,NC_003279.8,+,16,90419,91296,878
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_182095.5,NM_182095.5,NC_003279.8,+,1,86841,86904,64
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_182095.5,NM_182095.5,NC_003279.8,+,2,87034,87223,190
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_182095.5,NM_182095.5,NC_003279.8,+,3,87520,87734,215
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_182095.5,NM_182095.5,NC_003279.8,+,4,88268,88500,233
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_182095.5,NM_182095.5,NC_003279.8,+,5,88566,88706,141
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_182095.5,NM_182095.5,NC_003279.8,+,6,89372,89584,213
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_182095.5,NM_182095.5,NC_003279.8,+,7,90419,90607,189
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306237.3,NM_001306237.3,NC_003279.8,+,1,89480,89584,105
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-10__Q22549.fasta,Q22549,inx-10,gene-CELE_Y48G1C.10,mtm-10,mtm-10,rna-NM_001306237.3,NM_001306237.3,NC_003279.8,+,2,90419,90607,189
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-11__Q23157.fasta,Q23157,inx-11,gene-CELE_F53G12.1,rab-11.1,rab-11.1,rna-NM_058274.7,NM_058274.7,NC_003279.8,-,1,108674,109446,773
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-11__Q23157.fasta,Q23157,inx-11,gene-CELE_F53G12.1,rab-11.1,rab-11.1,rna-NM_058274.7,NM_058274.7,NC_003279.8,-,2,109492,109783,292
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-11__Q23157.fasta,Q23157,inx-11,gene-CELE_F53G12.1,rab-11.1,rab-11.1,rna-NM_058274.7,NM_058274.7,NC_003279.8,-,3,109835,109956,122
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-11__Q23157.fasta,Q23157,inx-11,gene-CELE_F53G12.1,rab-11.1,rab-11.1,rna-NM_058274.7,NM_058274.7,NC_003279.8,-,4,110005,110057,53
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-12__O01634.fasta,O01634,inx-12,gene-CELE_ZK770.3,inx-12,inx-12,rna-NM_058812.9,NM_058812.9,NC_003279.8,-,1,3755488,3755851,364
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-12__O01634.fasta,O01634,inx-12,gene-CELE_ZK770.3,inx-12,inx-12,rna-NM_058812.9,NM_058812.9,NC_003279.8,-,2,3756361,3756732,372
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-12__O01634.fasta,O01634,inx-12,gene-CELE_ZK770.3,inx-12,inx-12,rna-NM_058812.9,NM_058812.9,NC_003279.8,-,3,3757198,3757382,185
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-12__O01634.fasta,O01634,inx-12,gene-CELE_ZK770.3,inx-12,inx-12,rna-NM_058812.9,NM_058812.9,NC_003279.8,-,4,3757814,3758106,293
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-12__O01634.fasta,O01634,inx-12,gene-CELE_ZK770.3,inx-12,inx-12,rna-NM_058812.9,NM_058812.9,NC_003279.8,-,5,3758864,3759039,176
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-14__O62136.fasta,O62136,inx-14,gene-CELE_Y48G1A.4,nol-14,nol-14,rna-NM_001364065.4,NM_001364065.4,NC_003279.8,+,1,323855,323934,80
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-14__O62136.fasta,O62136,inx-14,gene-CELE_Y48G1A.4,nol-14,nol-14,rna-NM_001364065.4,NM_001364065.4,NC_003279.8,+,2,323979,324240,262
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-14__O62136.fasta,O62136,inx-14,gene-CELE_Y48G1A.4,nol-14,nol-14,rna-NM_001364065.4,NM_001364065.4,NC_003279.8,+,3,324289,324653,365
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-14__O62136.fasta,O62136,inx-14,gene-CELE_Y48G1A.4,nol-14,nol-14,rna-NM_001364065.4,NM_001364065.4,NC_003279.8,+,4,325299,326048,750
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-14__O62136.fasta,O62136,inx-14,gene-CELE_Y48G1A.4,nol-14,nol-14,rna-NM_001364065.4,NM_001364065.4,NC_003279.8,+,5,326959,327245,287
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-14__O62136.fasta,O62136,inx-14,gene-CELE_Y48G1A.4,nol-14,nol-14,rna-NM_001364065.4,NM_001364065.4,NC_003279.8,+,6,327847,327979,133
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-14__O62136.fasta,O62136,inx-14,gene-CELE_Y48G1A.4,nol-14,nol-14,rna-NM_001364065.4,NM_001364065.4,NC_003279.8,+,7,330111,330987,877
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-16__O61787.fasta,O61787,inx-16,gene-CELE_Y65B4BR.6,grl-16,grl-16,rna-NM_058353.6,NM_058353.6,NC_003279.8,-,1,572173,572604,432
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-16__O61787.fasta,O61787,inx-16,gene-CELE_Y65B4BR.6,grl-16,grl-16,rna-NM_058353.6,NM_058353.6,NC_003279.8,-,2,572889,572993,105
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-16__O61787.fasta,O61787,inx-16,gene-CELE_Y65B4BR.6,grl-16,grl-16,rna-NM_058353.6,NM_058353.6,NC_003279.8,-,3,573640,573893,254
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-16__O61787.fasta,O61787,inx-16,gene-CELE_Y65B4BR.6,grl-16,grl-16,rna-NM_058353.6,NM_058353.6,NC_003279.8,-,4,574145,574662,518
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-16__O61787.fasta,O61787,inx-16,gene-CELE_Y65B4BR.6,grl-16,grl-16,rna-NM_058353.6,NM_058353.6,NC_003279.8,-,5,574930,575120,191
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-16__O61787.fasta,O61787,inx-16,gene-CELE_Y65B4BR.6,grl-16,grl-16,rna-NM_182075.3,NM_182075.3,NC_003279.8,-,1,572173,572604,432
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-16__O61787.fasta,O61787,inx-16,gene-CELE_Y65B4BR.6,grl-16,grl-16,rna-NM_182075.3,NM_182075.3,NC_003279.8,-,2,572889,572993,105
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-16__O61787.fasta,O61787,inx-16,gene-CELE_Y65B4BR.6,grl-16,grl-16,rna-NM_182075.3,NM_182075.3,NC_003279.8,-,3,573640,574073,434
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-16__O61787.fasta,O61787,inx-16,gene-CELE_Y65B4BR.6,grl-16,grl-16,rna-NM_182075.3,NM_182075.3,NC_003279.8,-,4,574145,574662,518
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-16__O61787.fasta,O61787,inx-16,gene-CELE_Y65B4BR.6,grl-16,grl-16,rna-NM_182075.3,NM_182075.3,NC_003279.8,-,5,574930,575120,191
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-17__O61788.fasta,O61788,inx-17,gene-CELE_C54G6.5,spp-17,spp-17,rna-NM_170795.8,NM_170795.8,NC_003279.8,+,1,1016405,1016524,120
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-17__O61788.fasta,O61788,inx-17,gene-CELE_C54G6.5,spp-17,spp-17,rna-NM_170795.8,NM_170795.8,NC_003279.8,+,2,1016932,1017176,245
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-19__O61715.fasta,O61715,inx-19,gene-CELE_T16H5.1,inx-19,inx-19,rna-NM_001381412.2,NM_001381412.2,NC_003279.8,-,1,2451898,2452177,280
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-19__O61715.fasta,O61715,inx-19,gene-CELE_T16H5.1,inx-19,inx-19,rna-NM_001381412.2,NM_001381412.2,NC_003279.8,-,2,2452942,2453352,411
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-19__O61715.fasta,O61715,inx-19,gene-CELE_T16H5.1,inx-19,inx-19,rna-NM_001381412.2,NM_001381412.2,NC_003279.8,-,3,2454658,2454894,237
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-19__O61715.fasta,O61715,inx-19,gene-CELE_T16H5.1,inx-19,inx-19,rna-NM_001381412.2,NM_001381412.2,NC_003279.8,-,4,2455019,2455092,74
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-19__O61715.fasta,O61715,inx-19,gene-CELE_T16H5.1,inx-19,inx-19,rna-NM_001381412.2,NM_001381412.2,NC_003279.8,-,5,2456054,2456465,412
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-19__O61715.fasta,O61715,inx-19,gene-CELE_T16H5.1,inx-19,inx-19,rna-NM_058582.8,NM_058582.8,NC_003279.8,-,1,2451911,2452177,267
innexin,Caenorhabditis elegans,project/data/references/innexins/Caenorhabditis_elegans/inx-19__O61715.fasta,O61715,inx-19,gene-CELE_T16H5.1,inx-19,inx-19,rna-NM_058582.8,NM_058582.8,NC_003279.8,-,2,2452942,2453352,411
