family,discovery_batch,species_dir,organism,candidate_id,seqid,strand,locus_start,locus_end,exon_count,protein_length,tm_helix_count,reference_identity,reference_coverage,best_reference_hit,rank_category,rank_score,validation_flags,results_dir
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_027,CM144637.1,+,81268533,81268727,1,83,3,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_028,CM144635.1,+,50357754,50357948,1,83,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_029,CM144636.1,+,1367566,1367760,1,83,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_031,CM144642.1,+,3665607,3665801,1,84,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_030,CM144638.1,+,69697678,69697872,1,116,2,0.0,0.0,,rejected_false_positive,5.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_034,CM144641.1,-,37201507,37201947,1,895,0,0.0,0.0,,rejected_false_positive,-5.0,long_protein;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_038,CM144643.1,+,36592173,36592898,1,95,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_002,CM144616.1,+,224714114,224714313,1,70,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Scleropages_jardinii,Scleropages jardinii,candidate_inx_006,CM142412.1,-,42019261,42020655,1,149,9,0.0,0.0,,weak_manual_review,45.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Scleropages_jardinii
connexin,connexin_evolutionary_batch2_discovery,Scleropages_jardinii,Scleropages jardinii,candidate_inx_019,CM142420.1,+,20616080,20617342,1,87,3,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Scleropages_jardinii
connexin,connexin_evolutionary_batch2_discovery,Scleropages_jardinii,Scleropages jardinii,candidate_inx_020,CM142424.1,+,2662766,2663551,1,141,0,0.0,0.0,,rejected_false_positive,-5.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Scleropages_jardinii
connexin,connexin_evolutionary_batch2_discovery,Scleropages_jardinii,Scleropages jardinii,candidate_inx_012,CM142413.1,-,30522326,30523649,1,88,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Scleropages_jardinii
connexin,connexin_evolutionary_batch2_discovery,Scleropages_jardinii,Scleropages jardinii,candidate_inx_003,CM142412.1,-,21134309,21135331,1,111,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Scleropages_jardinii
connexin,connexin_evolutionary_batch2_discovery,Triplophysa_stolickai,Triplophysa stolickai,candidate_inx_018,CM175792.1,-,15209866,15210699,1,141,2,0.0,0.0,,weak_manual_review,35.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Triplophysa_stolickai
connexin,connexin_evolutionary_batch2_discovery,Triplophysa_stolickai,Triplophysa stolickai,candidate_inx_014,CM175789.1,+,2521306,2522442,1,71,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Triplophysa_stolickai
connexin,connexin_evolutionary_batch2_discovery,Triplophysa_stolickai,Triplophysa stolickai,candidate_inx_003,CM175796.1,-,14638101,14643776,2,71,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Triplophysa_stolickai
connexin,connexin_evolutionary_batch2_discovery,Triplophysa_stolickai,Triplophysa stolickai,candidate_inx_011,CM175798.1,+,18264816,18265809,1,72,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Triplophysa_stolickai
connexin,connexin_evolutionary_batch2_discovery,Triplophysa_stolickai,Triplophysa stolickai,candidate_inx_017,CM175791.1,+,14837887,14839140,1,88,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Triplophysa_stolickai
connexin,connexin_evolutionary_batch2_discovery,Triplophysa_stolickai,Triplophysa stolickai,candidate_inx_021,CM175795.1,-,7571451,7572527,1,83,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Triplophysa_stolickai
innexin,gene_curator_probe,Abra_alba,Abra alba,curator_inx_001,OZ409525.1,+,53154133,53163052,,363,,0.422,,sp|Q03412|UNC7_CAEEL 136 498,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_alba
innexin,gene_curator_probe,Abra_alba,Abra alba,curator_inx_002,OZ409525.1,-,26978116,27031527,,372,,0.4036,,sp|Q03412|UNC7_CAEEL 129 501,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_alba
innexin,gene_curator_probe,Abra_alba,Abra alba,curator_inx_003,OZ409525.1,+,18330358,18348899,,381,,0.3874,,sp|O01393|UNC9_CAEEL 1 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_alba
innexin,gene_curator_probe,Abra_alba,Abra alba,curator_inx_004,OZ409525.1,-,27063409,27064521,,371,,0.384,,sp|Q03412|UNC7_CAEEL 130 501,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_alba
innexin,gene_curator_probe,Abra_alba,Abra alba,curator_inx_005,OZ409525.1,-,47319987,47324644,,378,,0.3782,,sp|Q03412|UNC7_CAEEL 136 510,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_alba
innexin,gene_curator_probe,Abra_alba,Abra alba,curator_inx_006,OZ409525.1,-,27026774,27031521,,381,,0.3665,,sp|O01393|UNC9_CAEEL 13 386,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_alba
innexin,gene_curator_probe,Abra_alba,Abra alba,curator_inx_007,OZ409527.1,+,48105670,48111459,,388,,0.3543,,sp|Q03412|UNC7_CAEEL 130 520,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_alba
innexin,gene_curator_probe,Abra_alba,Abra alba,curator_inx_008,OZ409525.1,-,26858615,26863945,,247,,0.3172,,sp|Q9V427|INX2_DROME 20 287,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Abra_alba
innexin,gene_curator_probe,Abra_alba,Abra alba,curator_inx_009,OZ409525.1,-,26983439,26985168,,313,,0.2747,,sp|Q9V427|INX2_DROME 1 285,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_alba
innexin,gene_curator_probe,Abra_segmentum,Abra segmentum,curator_inx_010,OZ251777.1,-,14113510,14127320,,363,,0.4301,,sp|Q03412|UNC7_CAEEL 136 498,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_segmentum
innexin,gene_curator_probe,Abra_segmentum,Abra segmentum,curator_inx_011,OZ251777.1,+,10571949,10575809,,386,,0.3938,,sp|O01393|UNC9_CAEEL 1 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_segmentum
innexin,gene_curator_probe,Abra_segmentum,Abra segmentum,curator_inx_012,OZ251777.1,-,37671120,37672232,,371,,0.3867,,sp|Q03412|UNC7_CAEEL 130 501,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_segmentum
innexin,gene_curator_probe,Abra_segmentum,Abra segmentum,curator_inx_013,OZ251777.1,+,53450550,53469929,,381,,0.3848,,sp|O01393|UNC9_CAEEL 1 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_segmentum
innexin,gene_curator_probe,Abra_segmentum,Abra segmentum,curator_inx_014,OZ251777.1,-,37619854,37628968,,393,,0.3782,,sp|O01393|UNC9_CAEEL 1 386,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_segmentum
innexin,gene_curator_probe,Abra_segmentum,Abra segmentum,curator_inx_015,OZ251777.1,+,32509668,32513297,,378,,0.3782,,sp|Q03412|UNC7_CAEEL 136 510,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_segmentum
innexin,gene_curator_probe,Abra_segmentum,Abra segmentum,curator_inx_016,OZ251784.1,-,30028846,30031445,,380,,0.3472,,sp|O01393|UNC9_CAEEL 13 386,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_segmentum
innexin,gene_curator_probe,Abra_segmentum,Abra segmentum,curator_inx_017,OZ251786.1,-,2258616,2261215,,380,,0.3446,,sp|O01393|UNC9_CAEEL 13 386,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_segmentum
innexin,gene_curator_probe,Abra_segmentum,Abra segmentum,curator_inx_018,OZ251777.1,-,37428076,37431200,,273,,0.3013,,sp|Q9XYN1|INX2_SCHAM 20 321,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Abra_segmentum
innexin,gene_curator_probe,Abra_segmentum,Abra segmentum,curator_inx_019,OZ251777.1,-,37626866,37628412,,307,,0.2848,,sp|Q9XYN1|INX2_SCHAM 1 287,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Abra_segmentum
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_020,OZ377328.1,-,2223730,2233660,,368,,0.4225,,sp|Q03412|UNC7_CAEEL 136 503,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_021,OZ377328.1,+,2193928,2204892,,368,,0.4198,,sp|Q03412|UNC7_CAEEL 136 503,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_022,OZ377328.1,-,19071829,19072938,,370,,0.4,,sp|O01393|UNC9_CAEEL 21 383,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_023,OZ377328.1,+,23337154,23339399,,373,,0.3974,,sp|Q03412|UNC7_CAEEL 129 502,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_024,OZ377328.1,-,18890103,18896398,,372,,0.3953,,sp|Q03412|UNC7_CAEEL 129 501,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_025,OZ377328.1,+,23300040,23302999,,362,,0.3812,,sp|O01393|UNC9_CAEEL 20 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_026,OZ377328.1,-,21341102,21387057,,380,,0.3805,,sp|Q03412|UNC7_CAEEL 139 522,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_027,OZ377327.1,-,20123227,20124345,,373,,0.3792,,sp|Q03412|UNC7_CAEEL 130 502,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_028,OZ377328.1,-,21312057,21325945,,362,,0.377,,sp|Q03412|UNC7_CAEEL 139 501,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_029,OZ377325.1,+,14826690,14837377,,376,,0.3747,,sp|Q03412|UNC7_CAEEL 138 508,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_030,OZ377328.1,-,21360257,21387081,,377,,0.3687,,sp|O01393|UNC9_CAEEL 13 382,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_031,OZ377318.1,+,9903781,9904962,,394,,0.3645,,sp|Q03412|UNC7_CAEEL 130 522,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_032,OZ377328.1,+,11251456,11255941,,386,,0.3497,,sp|O01393|UNC9_CAEEL 1 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_033,OZ377328.1,+,11291981,11299363,,386,,0.3446,,sp|O01393|UNC9_CAEEL 1 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthocardia_echinata,Acanthocardia echinata,curator_inx_034,OZ377328.1,-,2227630,2231500,,254,,0.2888,,sp|P33085|SHAKB_DROME 33 275,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Acanthocardia_echinata
innexin,gene_curator_probe,Acanthochitona_discrepans,Acanthochitona discrepans,curator_inx_035,CM108789.1,+,17930773,17931897,,375,,0.4199,,sp|Q03412|UNC7_CAEEL 128 503,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthochitona_discrepans
innexin,gene_curator_probe,Acanthochitona_discrepans,Acanthochitona discrepans,curator_inx_036,JBLVQD010000009.1,+,6410532,6411647,,372,,0.4011,,sp|Q03412|UNC7_CAEEL 136 508,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthochitona_discrepans
innexin,gene_curator_probe,Acanthochitona_discrepans,Acanthochitona discrepans,curator_inx_037,CM108789.1,-,13572118,13573209,,364,,0.389,,sp|O01393|UNC9_CAEEL 20 376,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthochitona_discrepans
innexin,gene_curator_probe,Acanthochitona_discrepans,Acanthochitona discrepans,curator_inx_038,CM108789.1,-,13705717,13706817,,367,,0.382,,sp|Q03412|UNC7_CAEEL 138 505,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthochitona_discrepans
innexin,gene_curator_probe,Acanthochitona_discrepans,Acanthochitona discrepans,curator_inx_039,CM108789.1,-,13668655,13669749,,365,,0.3616,,sp|O01393|UNC9_CAEEL 20 377,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acanthochitona_discrepans
innexin,gene_curator_probe,Acartia_tonsa,Acartia tonsa,curator_inx_040,NC_137263.1,-,17650629,17688963,,356,,0.6947,,sp|P33085|SHAKB_DROME 1 357,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acartia_tonsa
innexin,gene_curator_probe,Acartia_tonsa,Acartia tonsa,curator_inx_041,NC_137263.1,+,23536043,23592996,,353,,0.6836,,sp|Q1DH70|SHAKB_AEDAE 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acartia_tonsa
innexin,gene_curator_probe,Acartia_tonsa,Acartia tonsa,curator_inx_042,NC_137274.1,-,22130542,22180508,,324,,0.6636,,sp|Q1DH70|SHAKB_AEDAE 23 345,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acartia_tonsa
innexin,gene_curator_probe,Acartia_tonsa,Acartia tonsa,curator_inx_043,NC_137274.1,+,20357689,20410150,,324,,0.6574,,sp|P33085|SHAKB_DROME 23 345,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acartia_tonsa
innexin,gene_curator_probe,Acartia_tonsa,Acartia tonsa,curator_inx_044,NC_137263.1,+,23613023,23627865,,359,,0.6462,,sp|Q9XYN1|INX2_SCHAM 1 359,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acartia_tonsa
innexin,gene_curator_probe,Acartia_tonsa,Acartia tonsa,curator_inx_045,NC_137263.1,-,17379775,17417008,,337,,0.4855,,sp|P27716|INX1_DROME 1 343,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Acartia_tonsa
innexin,gene_curator_probe,Adineta_ricciae,Adineta ricciae,curator_inx_046,CAJNOJ010000018.1,+,356585,357175,,197,,0.934,,candidate_inx_008 1 197,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Adineta_ricciae
innexin,gene_curator_probe,Adineta_ricciae,Adineta ricciae,curator_inx_047,CAJNOJ010000024.1,-,517813,518397,,195,,0.8163,,candidate_inx_008 1 196,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Adineta_ricciae
innexin,gene_curator_probe,Adineta_ricciae,Adineta ricciae,curator_inx_048,CAJNOJ010000035.1,+,116559,117146,,196,,0.8071,,candidate_inx_008 1 197,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Adineta_ricciae
innexin,gene_curator_probe,Adineta_ricciae,Adineta ricciae,curator_inx_049,CAJNOJ010000009.1,-,407234,409021,,365,,0.3656,,sp|Q03412|UNC7_CAEEL 138 501,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Adineta_ricciae
innexin,gene_curator_probe,Adineta_ricciae,Adineta ricciae,curator_inx_050,CAJNOJ010000030.1,+,78572,80153,,365,,0.3622,,sp|Q03412|UNC7_CAEEL 138 501,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Adineta_ricciae
innexin,gene_curator_probe,Adineta_ricciae,Adineta ricciae,curator_inx_051,CAJNOJ010000043.1,+,384169,385557,,374,,0.3467,,sp|O01393|UNC9_CAEEL 20 371,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Adineta_ricciae
innexin,gene_curator_probe,Adineta_ricciae,Adineta ricciae,curator_inx_052,CAJNOJ010000006.1,-,265306,266692,,372,,0.3432,,sp|O01393|UNC9_CAEEL 20 369,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Adineta_ricciae
innexin,gene_curator_probe,Adineta_steineri,Adineta steineri,curator_inx_053,CAJNOI010001781.1,-,9620,10246,,209,,0.7895,,candidate_inx_008 1 207,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Adineta_steineri
innexin,gene_curator_probe,Adineta_steineri,Adineta steineri,curator_inx_054,CAJNOI010000719.1,-,9542,10669,,376,,0.7287,,candidate_inx_028 1 376,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Adineta_steineri
innexin,gene_curator_probe,Adineta_steineri,Adineta steineri,curator_inx_055,CAJNOI010000075.1,+,387229,388356,,376,,0.7287,,candidate_inx_028 1 376,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Adineta_steineri
innexin,gene_curator_probe,Adineta_steineri,Adineta steineri,curator_inx_056,CAJNOI010000031.1,-,518472,519599,,376,,0.7261,,candidate_inx_028 1 376,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Adineta_steineri
innexin,gene_curator_probe,Adineta_steineri,Adineta steineri,curator_inx_057,CAJNOI010000073.1,+,423399,424864,,279,,0.4014,,sp|O01393|UNC9_CAEEL 20 282,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Adineta_steineri
innexin,gene_curator_probe,Adineta_steineri,Adineta steineri,curator_inx_058,CAJNOI010000009.1,+,556245,558144,,373,,0.3636,,sp|O01393|UNC9_CAEEL 12 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Adineta_steineri
innexin,gene_curator_probe,Adineta_steineri,Adineta steineri,curator_inx_059,CAJNOI010000040.1,+,242648,244045,,370,,0.3531,,sp|O01393|UNC9_CAEEL 20 367,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Adineta_steineri
innexin,gene_curator_probe,Adineta_steineri,Adineta steineri,curator_inx_060,CAJNOI010000016.1,-,537749,538837,,363,,0.3148,,sp|O01393|UNC9_CAEEL 12 386,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Adineta_steineri
innexin,gene_curator_probe,Aelurillus_cypriotus,Aelurillus cypriotus,curator_inx_061,OZ390146.1,-,38046247,38047305,,353,,0.6695,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Aelurillus_cypriotus
innexin,gene_curator_probe,Aelurillus_cypriotus,Aelurillus cypriotus,curator_inx_062,OZ390146.1,-,38212569,38213624,,352,,0.661,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Aelurillus_cypriotus
innexin,gene_curator_probe,Aelurillus_cypriotus,Aelurillus cypriotus,curator_inx_063,OZ390140.1,-,313071859,313072914,,352,,0.6412,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Aelurillus_cypriotus
innexin,gene_curator_probe,Aelurillus_cypriotus,Aelurillus cypriotus,curator_inx_064,OZ390143.1,-,182176791,182177849,,353,,0.6243,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Aelurillus_cypriotus
innexin,gene_curator_probe,Aelurillus_cypriotus,Aelurillus cypriotus,curator_inx_065,OZ390143.1,-,182374130,182375188,,353,,0.613,,sp|P33085|SHAKB_DROME 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Aelurillus_cypriotus
innexin,gene_curator_probe,Aelurillus_cypriotus,Aelurillus cypriotus,curator_inx_066,OZ390143.1,+,182108915,182109973,,353,,0.5932,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Aelurillus_cypriotus
innexin,gene_curator_probe,Aelurillus_cypriotus,Aelurillus cypriotus,curator_inx_067,OZ390143.1,+,182139075,182140130,,352,,0.5819,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Aelurillus_cypriotus
innexin,gene_curator_probe,Aelurillus_cypriotus,Aelurillus cypriotus,curator_inx_068,OZ390143.1,+,182084363,182085409,,349,,0.4886,,sp|Q9XYN1|INX2_SCHAM 6 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Aelurillus_cypriotus
innexin,gene_curator_probe,Aelurillus_cypriotus,Aelurillus cypriotus,curator_inx_069,OZ390146.1,+,122266154,122267227,,358,,0.4596,,sp|Q9V427|INX2_DROME 7 364,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Aelurillus_cypriotus
innexin,gene_curator_probe,Aelurillus_cypriotus,Aelurillus cypriotus,curator_inx_070,OZ390143.1,-,182312731,182375161,,316,,0.3125,,recovered_Abra_segmentum_best 11 346,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Aelurillus_cypriotus
innexin,gene_curator_probe,Agelena_orientalis,Agelena orientalis,curator_inx_071,OZ405006.1,-,111738241,111739299,,353,,0.6582,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Agelena_orientalis
innexin,gene_curator_probe,Agelena_orientalis,Agelena orientalis,curator_inx_072,OZ405001.1,+,268184608,268185666,,353,,0.6017,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Agelena_orientalis
innexin,gene_curator_probe,Agelena_orientalis,Agelena orientalis,curator_inx_073,OZ405001.1,-,268312122,268313180,,353,,0.5989,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Agelena_orientalis
innexin,gene_curator_probe,Agelena_orientalis,Agelena orientalis,curator_inx_074,OZ405001.1,-,268229052,268230107,,352,,0.5932,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Agelena_orientalis
innexin,gene_curator_probe,Agelena_orientalis,Agelena orientalis,curator_inx_075,OZ405006.1,-,111928554,111929630,,359,,0.5611,,sp|Q9XYN1|INX2_SCHAM 1 359,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Agelena_orientalis
innexin,gene_curator_probe,Agelena_orientalis,Agelena orientalis,curator_inx_076,OZ405006.1,+,297866838,297971678,,353,,0.5565,,sp|P33085|SHAKB_DROME 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Agelena_orientalis
innexin,gene_curator_probe,Agelena_orientalis,Agelena orientalis,curator_inx_077,OZ405001.1,-,268351784,268352848,,355,,0.5,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Agelena_orientalis
innexin,gene_curator_probe,Agelena_orientalis,Agelena orientalis,curator_inx_078,OZ405001.1,+,267681632,267682690,,353,,0.4915,,recovered_Acartia_tonsa_best 1 353,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Agelena_orientalis
innexin,gene_curator_probe,Agelena_orientalis,Agelena orientalis,curator_inx_079,OZ405006.1,-,106576794,106577825,,344,,0.4899,,sp|Q9V427|INX2_DROME 9 352,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Agelena_orientalis
innexin,gene_curator_probe,Amaurobius_ferox,Amaurobius ferox,curator_inx_080,OX578143.1,+,92003010,92004068,,353,,0.6667,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Amaurobius_ferox
